original_address,lat,lon
"1100 FM148, Terrell, TX 75160",32.71837385,-96.32171581
"11468 E, I-20, Terrell, TX 75161",32.66873585,-96.15011903
"1700 Wilson Rd, Terrell, TX 75161",32.6905061,-96.2454145
"1703 TX-34, Terrell, TX 75160",32.6995495,-96.27405073
"451 Leary Rd, Texarkana, TX 75501",33.4635479,-94.2043284
"4610 US-59, Texarkana, TX 75501",33.3217112,-94.1511093
"8RFX7G, Texarkana, TX 75501",33.450855,-94.073677
"4020 S Lake Dr, Texarkana, TX 75501",33.3947709,-94.0994994
"5729 Memorial Dr, The Colony, TX 75056",33.0837953,-96.86721421
"6601 Westway Dr, The Colony, TX 75056",33.095926,-96.913966
"Bear Branch Park, 5200 Research Forest Dr, The Woodlands, TX 77381",30.20225282,-95.51148365
"4192 Interfaith Way, The Woodlands, TX 77381",30.165747,-95.498062
"5201 Imperial Promenade Dr, Spring, TX 77386",30.1331643,-95.3669701
"6145 Shadowbend Pl, The Woodlands, TX 77381",30.186157,-95.49312
"Lakeside Park, 5001 S Alden Bridge Dr, The Woodlands, TX 77382",30.204218,-95.542561
"Converse, TX 78109",29.5180081,-98.3161241
"3030 Adolph St, Dallas, TX 75204",32.79243127,-96.7889961
"4311 San Jacinto St, Dallas, TX 75204",32.80056024,-96.78097627
"2645 I-37, Three Rivers, TX 78071",28.50423109,-98.1603779
"4105 S Loop 1604 E, San Antonio, TX 78264",29.219592,-98.415077
"3093 TX-16, Tilden, TX 78072",28.470349,-98.548544
"3080 TX-16, Tilden, TX 78072",28.3802488,-98.55310995
"20424 Cypress Heights Dr, Tomball, TX 77377",30.094985,-95.618541
"7505 S Forestgate Dr, The Woodlands, TX 77382",30.17952481,-95.54284823
"19100 Windsor Pointe Dr, Tomball, TX 77375",30.0383229,-95.6019591
"23303 Powder Mill Dr, Tomball, TX 77377",30.09748852,-95.6575961
"1230 Ulrich Rd, Tomball, TX 77375",30.11329302,-95.61936056
"17200 State Hwy 31 W, Trinidad, TX 75163",32.14767247,-96.09698985
"1610 Cotton Gin Rd, Troy, TX 76579",31.1914883,-97.31218172
"2901 TX-86, Tulia, TX 79088",34.528737,-101.779545
"I-20, 101 FM707 Exit 277, Tye, TX 79563",,
"101 FM707, Tye, TX 79563",32.442866,-99.872183
"600 S Access Rd, Tye, TX 79563",32.45859295,-99.85665014
"638 E NE Loop 323, Tyler, TX 75706",32.38959014,-95.28527168
"3319 E NE Loop 323, Tyler, TX 75708",32.38798264,-95.27834289
"677 E NE Loop 323, Tyler, TX 75706",32.38951228,-95.28488751
"16242 US-271, Tyler, TX 75708",32.4402728,-95.13641426
"16243 US-271, Tyler, TX 75708",32.43996628,-95.13604952
"12881 FM 14 A, Tyler, TX 75706",32.450913,-95.283768
"407 E NE Loop 323, Tyler, TX 75706",32.39114799,-95.29442169
"12898 State Hwy 155, Tyler, TX 75708",32.45101875,-95.1864293
"310 Kitty Hawk Rd, Universal City, TX 78148",29.5519457,-98.30480562
"13965 I-35, Valley View, TX 76272",33.4368702,-97.16390697
"133 FM314 Ste 100, Van, TX 75790",32.673283,-95.710578
"1188 S Oak St, Van, TX 75790",32.50908955,-95.6446855
"1221 S Oak St, Van, TX 75790",32.50823485,-95.64246525
"810 E Broadway, Van Horn, TX 79855",31.040346,-104.820492
"25QMMV, Van Horn, TX 79855",31.040253,-104.831363
"501 Van Horn Dr, Van Horn, TX 79855",31.0360893,-104.8299778
"500 Van Horn Dr, Van Horn, TX 79855",31.0359904,-104.8311573
"158821a I-10, Van Horn, TX 79855",31.04350765,-104.7896496
"900 Frontage Rd, Van Horn, TX 79855",31.0364631,-104.8416353
"TX-35, Van Vleck, TX 77482",29.03503328,-95.87113507
"2822 US-287, Vernon, TX 76384",34.16156,-99.2987
"7060 Elm Trail Dr, San Antonio, TX 78244",29.49850219,-98.33629803
"9940 White Rock Trail, Dallas, TX 75238",32.88361632,-96.7300232
"7989 Belt Line Rd, Dallas, TX 75248",32.952461,-96.77110247
"4507 Port Lavaca Dr, Victoria, TX 77905",28.77983588,-96.96779212
"8080 TX-185, Victoria, TX 77905",28.745147,-96.964415
"5684 US-77 S, Victoria, TX 77905",28.7022,-97.0476
"3204 S Laurent St, Victoria, TX 77901",28.76808358,-96.97842433
"3402 TX-185, Victoria, TX 77905",28.75530927,-96.9727035
"11361 I-35, Von Ormy, TX 78073",29.310454,-98.617856
"14650 Interstate 35 Access Rd, Von Ormy, TX 78073",29.2777243,-98.6676337
"14555 Interstate 35 Access Rd, Von Ormy, TX 78073",29.27918798,-98.66528878
"8055 I-35, Waco, TX 76706",31.561038,-97.196228
"2409 S New Rd, Waco, TX 76711",31.5073809,-97.1451564
"6615 I 35 N Frontage Rd, Waco, TX 76705",31.60766,-97.106729
"35515 US-290, Waller, TX 77484",30.05513769,-95.88578851
"30710 Farm to Market 2920, Waller, TX 77484",30.205198,-96.0263835
"40203 US-290, Waller, TX 77484",30.055802,-95.923157
"7901 Indian Springs Rd, Watauga, TX 76148",32.892091,-97.248815
"625 Ovilla Rd, Waxahachie, TX 75167",32.4284895,-96.8745909
"2605 E Bankhead Hwy, Weatherford, TX 76087",32.742898,-97.74279917
"301 FM1189, Weatherford, TX 76087",32.745542,-97.779857
"2001 Santa Fe Dr, Weatherford, TX 76086",32.7387357,-97.76508192
"1201 I-20, Weatherford, TX 76087",32.72852863,-97.83107177
"1118 W Park Ave, Weatherford, TX 76086",32.72966045,-97.82111473
"900 S Eagle St, Weimar, TX 78962",29.689696,-96.776195
"7850 W Grand Pkwy S, Richmond, TX 77406",29.66306892,-95.74392674
"2810 Business Center Dr 144, Pearland, TX 77584",29.557158,-95.394675
"512 Lamar St, Fort Worth, TX 76102",32.7526752,-97.334169
"3225 E Expressway 83, Weslaco, TX 78596",26.17047593,-97.97449603
"1621 E Sugarcane Dr, Weslaco, TX 78596",26.184251,-97.986478
"4300 Westbank Dr, West Lake Hills, TX 78746",30.2781524,-97.81749327
"31242 US-82, Whitesboro, TX 76273",33.673595,-96.884961
"2311 Jacksboro Highway, Wichita Falls, TX 76301",33.8904495,-98.48284583
"3392 US-287 Access Rd, Wichita Falls, TX 76305",33.869957,-98.347888
"1124 Central E Fwy, Wichita Falls, TX 76301",33.8866353,-98.4688425
"2311 Old Jacksboro Hwy, Wichita Falls, TX 76301",33.8904495,-98.48284583
"I-20, Wickett, TX 79788",31.55384307,-103.020602
"25 Calvary Rd, Willis, TX 77318",30.45524198,-95.49354022
"9600 Longstreet Rd, Willis, TX 77318",30.4373118,-95.4977302
"2055 Joe Ed Wallace Way, Wilmer, TX 75172",32.582723,-96.680023
"103 I-45, Wilmer, TX 75172",32.57779535,-96.6724346
"5538 Walzem Rd, Windcrest, TX 78218",29.51020041,-98.37904033
"105 East 7th Street, Interstate 30 Service Rd, Winfield, TX 75493",33.162264,-95.1113711
"105 E 7th St, Winfield, TX 75493",33.162264,-95.1113711
"101 E 7th St, Winfield, TX 75493",33.1620089,-95.1122774
"45950 LA-10, Winnie, TX 77665",29.831779,-94.384516
"25590 TX-73, Winnie, TX 77665",29.82551964,-94.35264857
"12577 County Rd 3101, Winona, TX 75792",32.494477,-95.173231
"I-20, 4403 TX-42 Exit 587, Kilgore, TX 75662",32.38829,-94.865365
"901 S Main St, Winters, TX 79567",31.94947645,-99.96321549
"25026 Canyon Golf Rd, San Antonio, TX 78260",29.67404397,-98.4762315
"2200 S Davis Dr, Arlington, TX 76013",32.708792,-97.123433
"300 Country Club Rd building 200, Wylie, TX 75098",33.0152429,-96.567664
"1119 Camden St, San Antonio, TX 78215",29.4397408,-98.48409236
"Amarillo, TX 79118",35.20729,-101.8371192
"Austin, TX 78704",30.24446009,-97.76217884
"Dallas, TX 75248",32.96467588,-96.79388446
"El Paso, TX 79938",31.79590048,-106.2396407
"Frisco, TX 75035",33.14329647,-96.77664405
"Garland, TX 75043",32.85205642,-96.60461106
"Katy, TX 77494",29.7857853,-95.8243956
"11620 W Torino Reale Dr, Richmond, TX 77406",29.69001726,-95.78944287
"Richmond, TX 77407",29.65701908,-95.69811208
"Rosenberg, TX 77471",29.5580242,-95.8068304
"Salado, TX 76571",30.9468791,-97.5371631
"San Antonio, TX 78257",29.63884851,-98.60840514
"San Antonio, TX 78228",29.45999752,-98.56934659
"San Benito, TX 78586",26.1326237,-97.630791
"Texarkana, TX 75501",33.4203812,-94.08485655
"Tomball, TX 77377",30.0971621,-95.6160549
"Van Horn, TX 79855",31.0429718,-104.831628
"Winona, TX 75792",32.4905867,-95.1668934
"935 N Main St, Beaver, UT 84713",38.2867666,-112.6417374
"1035 N Main St, Beaver, UT 84713",38.2882097,-112.6418371
"653 W 1400 N, Beaver, UT 84713",38.2930121,-112.652847
"20 S 1550 W St, Brigham City, UT 84302",41.5087616,-112.054087
"Beaver, UT 84713",38.2765305,-112.640278
"2635 Freeway Dr, Cedar City, UT 84721",37.725199,-113.0566794
"2645 Canyon Ranch Dr, Cedar City, UT 84721",37.72584265,-113.0514347
"5 N Main St, Coalville, UT 84017",40.916551,-111.399202
"915 S 1100 W St, Fillmore, UT 84631",38.9484657,-112.3527142
"1155 Cedar Mountain Rd, Fillmore, UT 84631",38.99454415,-112.3246327
"885 S Park Ave, Fillmore, UT 84631",38.950388,-112.352767
"1810 Main St, Green River, UT 84525",38.995106,-110.185115
"1085 E Main St, Green River, UT 84525",38.99425423,-110.1448714
"1000 W 200 N, Logan, UT 84321",41.735139,-111.859231
"370 N Main St, Meadow, UT 84644",38.892698,-112.409043
"265 E Center St, Monticello, UT 84535",37.87283465,-109.33644
"2025 S Main St, Nephi, UT 84648",39.678326,-111.838816
"1597 S Main St, Nephi, UT 84648",39.6852474,-111.8371181
"885 N Pointe Cir, North Salt Lake, UT 84054",40.8364348,-111.9341022
"1500 W 2550 S, Ogden, UT 84401",41.220155,-112.015884
"1172 W 21st St, Ogden, UT 84401",41.2307914,-112.0065661
"1670 W 12th St, Ogden, UT 84404",41.245308,-112.0191947
"1130 N 100 W, Parowan, UT 84761",37.8607428,-112.8291665
"35 E Flying J Dr, Richfield, UT 84701",38.78877,-112.0821532
"1050 W 1250 S, Richfield, UT 84701",38.75085465,-112.1021928
"2055 S State St, Salina, UT 84654",38.92998315,-111.8537964
"2025 S 900 W, Salt Lake City, UT 84104",40.726476,-111.915706
"25 N Redwood Rd, Salt Lake City, UT 84116",40.7698845,-111.9402449
"1953 California Ave, Salt Lake City, UT 84104",40.7392708,-111.9469954
"326 S 2650 W, Salt Lake City, UT 84104",40.761795,-111.957983
"9126 State St, Sandy, UT 84070",40.58623174,-111.8909768
"810 N 800 W St, Scipio, UT 84656",39.255623,-112.116136
"7100 Silver Creek Rd, Park City, UT 84098",40.7341689,-111.498885
"358 S 2200 W, Springville, UT 84663",40.1621931,-111.6520627
"1460 N 1750 W, Springville, UT 84663",40.18734435,-111.6399323
"2841 S 60 E, St George, UT 84790",37.06279868,-113.5829194
"1605 Saddleback Boulevard, Tooele, UT 84074",40.68569142,-112.2679739
"8836 Clinton Landing Rd, Tooele, UT 84074",40.6894678,-112.2632614
"2267 W Main St, Tremonton, UT 84337",41.7104038,-112.1999163
"4743 4625 E, Vernal, UT 84078",40.387042,-109.43799
"121 N Carbonville Rd, Price, UT 84501",39.60227572,-110.8213997
"2195 E Main St, Wellington, UT 84542",39.543345,-110.689419
"600 W 750 N, Willard, UT 84340",41.42342075,-112.0516441
"742 W 2600 S, Woods Cross, UT 84087",40.8621629,-111.8998673
"527 S 700 W, Woods Cross, UT 84087",40.8836981,-111.8983536
"1955 S 1800 W, Woods Cross, UT 84087",40.87235408,-111.899778
"Fillmore, UT 84631",38.9688118,-112.323587
"Perry, UT 84302",41.4649365,-112.032445
"West Haven, UT 84401",41.2049578,-112.048898
"159 Paine Turnpike N, Berlin, VT 05602",44.2115682,-72.5761886
"22 Washington St Ext A, Fair Haven, VT 05743",43.598329,-73.272142
"699 Washington St, Fair Haven, VT 05743",43.6033026,-73.2750335
"258 S Main St, Rutland, VT 05701",43.590641,-72.9683
"4700 Powhatan Ave, Norfolk, VA 23529",36.885647,-76.311509
"420 E Monroe Ave, Alexandria, VA 22301",38.8214008,-77.05434828
"11201 Patrick Henry Hwy, Amelia Court House, VA 23002",37.35834644,-77.87216931
"5660 Indian River Rd, Virginia Beach, VA 23464",36.8059458,-76.18892752
"1510 W 48th St, Norfolk, VA 23508",36.88677029,-76.31112624
"2244 John Rolfe Pkwy, Richmond, VA 23233",37.6222592,-77.6244775
"909 S Dinwiddie St, Arlington, VA 22204",38.8563787,-77.11219267
"3400 13th St N, Arlington, VA 22201",38.8869924,-77.10136415
"2422 N Fillmore St, Arlington, VA 22207",38.9023408,-77.09771651
"601 N Manchester St, Arlington, VA 22203",38.8735549,-77.1338599
"1919 S Eads St, Arlington, VA 22202",38.8563151,-77.05268137
"2700 S Lang St, Arlington, VA 22206",38.8479246,-77.06908183
"2121 N Culpeper St, Arlington, VA 22207",38.8960442,-77.12666936
"300 N Park Dr, Arlington, VA 22203",38.87337875,-77.11435006
"414 N Fillmore St, Arlington, VA 22201",38.87915415,-77.09213811
"3422 13th St N, Arlington, VA 22201",38.88722475,-77.10175239
"Parking lot, 5200 Yorktown Blvd, Arlington, VA 22207",38.9025141,-77.14012329
"11430 Air Park Rd, Ashland, VA 23005",37.71590335,-77.44656567
"217 Ashcake Rd, Ashland, VA 23005",37.7442371,-77.47906794
"10134 Lewistown Rd, Ashland, VA 23005",37.7236716,-77.4480122
"100 N Carter Rd, Ashland, VA 23005",37.7601249,-77.4626765
"10320 Sliding Hill Rd, Ashland, VA 23005",37.69569991,-77.43594137
"3134 State Rte 903, Bracey, VA 23919",36.5998185,-78.1511405
"43083 Little River Tpke, Chantilly, VA 20152",38.926192,-77.512391
"948 King Arthur Dr, Chesapeake, VA 23323",36.777388,-76.347252
"2019 Windy Rd, Chesapeake, VA 23324",36.815209,-76.251475
"Chesapeake Municipal Center, 212 Holt Dr, Chesapeake, VA 23322",36.716627,-76.251778
"4717 W Military Hwy 1728, Chesapeake, VA 23321",36.783947,-76.420254
"2100 Old Greenbrier Rd, Chesapeake, VA 23320",36.7941092,-76.23573289
"1001 River Walk Pkwy, Chesapeake, VA 23320",36.74718255,-76.268957
"4437 Portsmouth Blvd, Chesapeake, VA 23321",36.82036855,-76.42297047
"436 Providence Rd, Chesapeake, VA 23325",36.8021918,-76.24453603
"9CMG25, Chesterfield, VA 23832",37.37709,-77.50582
"15800 Hampton Park Dr, Chesterfield, VA 23832",37.3952055,-77.70355047
"2395 Tyler Rd, Christiansburg, VA 24073",37.09950415,-80.51235405
"2250 Old Greenbrier Rd, Chesapeake, VA 23325",36.79903245,-76.23586004
"1500 Midview Rd, Richmond, VA 23231",37.48583665,-77.39320395
"701 River Walk Pkwy, Chesapeake, VA 23320",36.73784365,-76.26703848
"1530 Rest Church Rd, Clear Brook, VA 22624",39.2905432,-78.087552
"3425 Martinsburg Pike, Clear Brook, VA 22624",39.2554613,-78.09692313
"2126 Ruffin Mill Rd, Colonial Heights, VA 23834",37.30947342,-77.39169375
"110 Riverpoint Dr, Danville, VA 24541",36.58241555,-79.35389751
"2203 South Boston Rd, Danville, VA 24540",36.58104993,-79.30864812
"7200 County Dr, Disputanta, VA 23842",37.1568214,-77.274251
"10222 Kings Dominion Blvd, Doswell, VA 23047",37.84760005,-77.45023026
"7220 Southampton Pkwy, Drewryville, VA 23844",36.68618034,-77.38380186
"4625 Cleburne Blvd, Dublin, VA 24084",37.08271974,-80.69025602
"1217 Godwin Ave, Chesapeake, VA 23324",36.7883261,-76.27980204
"5151 N Fork Rd, Elliston, VA 24087",37.2328685,-80.2405714
"5275 N Fork Rd, Elliston, VA 24087",37.23340755,-80.23520127
"1001 Pleasant Shade Dr, Emporia, VA 23847",36.71236605,-77.57301719
"920 W Atlantic St, Emporia, VA 23847",36.70398545,-77.55339469
"1589 Skippers Rd, Emporia, VA 23847",36.6651401,-77.55267217
"228 McNair Rd, Fort Myer, VA 22211",38.8783545,-77.0804277
"106 Custer Rd, Fort Myer, VA 22211",38.88522335,-77.080839
"1301 N Quincy St, Arlington, VA 22201",38.887582,-77.108152
"2307 South St, Franklin, VA 23851",36.66303512,-76.93951604
"4626 Taylor Rd, Chesapeake, VA 23321",36.8505887,-76.42294492
"12433 Maple St, Glade Spring, VA 24340",36.7706691,-81.779464
"11255 Nuckols Rd, Glen Allen, VA 23059",37.67919766,-77.58623069
"11497 James Madison Hwy, Gordonsville, VA 22942",37.9740124,-78.21673156
"315 Vine Dr, Yorktown, VA 23692",37.14390336,-76.44406177
"901 Little Back River Rd, Hampton, VA 23669",37.067759,-76.332342
"1 Club Run Blvd, Hampton, VA 23669",37.052886,-76.323571
"1 YMCA Way, Hampton, VA 23669",37.032186,-76.36147425
"2365 Beauregard Heights, Hampton, VA 23669",37.06390864,-76.32557358
"7827 Warwick Blvd, Newport News, VA 23607",37.01799655,-76.45223264
"4001 Coliseum Dr, Hampton, VA 23666",37.05873915,-76.39314676
"3355 S Main St, Harrisonburg, VA 22801",38.4037398,-78.9110293
"2999 Darbytown Rd, Henrico, VA 23231",37.4690147,-77.3373184
"16 S Ivy Ave, Highland Springs, VA 23075",37.54457165,-77.32863966
"302 Lee Ave, Highland Springs, VA 23075",37.5577477,-77.3258856
"350 US-360, Keysville, VA 23947",37.07991377,-78.4370955
"10520 James Madison Pkwy, King George, VA 22485",38.26466644,-77.14356043
"2516 N Lee Hwy, Lexington, VA 24450",37.8320923,-79.37786671
"152 Major Grahams Rd, Max Meadows, VA 24360",36.951955,-80.881238
"139 Factory Outlet Dr, Max Meadows, VA 24360",36.9450225,-80.9460022
"145 Major Grahams Rd, Max Meadows, VA 24360",36.951404,-80.8831
"5722 E Lee Hwy, Max Meadows, VA 24360",36.9654362,-80.85327266
"1234 Ingleside Ave, McLean, VA 22101",38.940549,-77.18368004
"8017 Rutland Center Blvd, Mechanicsville, VA 23116",37.656206,-77.4033383
"9283 Atlee Station Rd, Mechanicsville, VA 23116",37.656681,-77.407028
"90 Reliance Rd, Middletown, VA 22645",39.0292696,-78.2719855
"11730 S Briar Patch Dr, Midlothian, VA 23113",37.5189403,-77.61819193
"737 Coalfield Rd, Midlothian, VA 23114",37.4916691,-77.6546239
"218 Conicville Rd, Mt Jackson, VA 22842",38.82934139,-78.686372
Bentley WA 6102,47.62608505,-122.6304884
"347 Eastwood Dr, Newport News, VA 23602",37.11233865,-76.52812055
"1435-A, 1435 Todds Ln building a, Hampton, VA 23666",37.04284585,-76.42086671
"15198 Warwick Blvd, Newport News, VA 23608",37.14294532,-76.54839656
"320 Dominion Dr, Newport News, VA 23602",37.1029045,-76.5057388
"278 Keane St, Cloverdale WA 6105",40.6727361,-75.24874865
"60 Champion Dr, Seville Grove WA 6112",29.995432,-95.530235
"10b/378 South St, OConnor WA 6163",48.129122,-122.764278
"80 Blackwall Reach Parade, Bicton WA 6157",,
"Fraser Park Rd, East Victoria Park WA 6101",45.617148,-122.514613
"Unnamed Road, Hossack Ave, Parkwood WA 6147",47.16669635,-122.2800517
"Shelley Beach Park WC, Opposite/267 Riverton Dr N, Shelley WA 6148",47.372269,-120.59234
"2 Wardan Ln, Fremantle WA 6160",48.668867,-118.770923
"83/89 Archibald St, Willagee WA 6156",35.021289,-78.5261564
"199 Hale Rd, Forrestfield WA 6058",44.45546224,-83.80514864
"14 Glenbrook Rd, Thornlie WA 6108",42.32816701,-71.41382336
"213 W Coast Dr, North Beach WA 6020",48.5726051,-122.6301738
Wilson WA 6107,46.4528857,-122.5548332
"Vlamingh Parklands, 14 Leighton Beach Blvd, North Fremantle WA 6159",40.407926,-73.994415
Forrestfield WA 6058,47.372269,-120.59234
"Marriamup St, Cannington WA 6107",38.74106,-90.666948
"276 W Coast Dr, North Beach WA 6020",48.5726051,-122.6301738
"Murdoch University, Carpark 4/90 South St, Murdoch WA 6150",47.372269,-120.59234
"80 McCabe St, Mosman Park WA 6012",41.616179,-70.946384
"Cnr Prescott Drive and, Williamson Rd, Kardinya WA 6163",37.33347087,-79.95449079
"38 Ashbury Cres, Mirrabooka WA 6061",29.429139,-81.150989
"Suite 1 and 2/62 Alexander Dr, Inglewood WA 6052",47.753483,-122.265564
"South Terrace and Sandgate Street, South Terrace, South Perth WA 6151",27.765076,-82.641747
"34 Kent St, East Victoria Park WA 6101",26.71683914,-80.13131517
"Walter Day Park, Dayton WA 6055",46.323559,-117.972537
"585 Eighty Rd, Baldivis WA 6171",41.3276261,-77.1713169
"123 Great Eastern Hwy, South Guildford WA 6055",40.9720091,-80.13561488
"7938 Norfolk Crossing Ave, Norfolk, VA 23551",36.927209,-76.294203
"780 W 20th St, Norfolk, VA 23517",36.8702228,-76.2960577
"121 W Liberty St, Norfolk, VA 23523",36.832078,-76.284692
"2915 Westminster Ave, Norfolk, VA 23504",36.84394075,-76.25147905
"250 W Brambleton Ave 100, Norfolk, VA 23510",36.85406334,-76.29136201
"9520 20th Bay St, Norfolk, VA 23518",36.92613,-76.19459446
"1014 Kempsville Rd, Norfolk, VA 23502",36.85748815,-76.19598887
"90th St, Norfolk, VA 23505",36.93538185,-76.31800503
"1033 Greenbrier Pkwy, Chesapeake, VA 23320",36.76139095,-76.22377006
"804 Whitaker Ln, Norfolk, VA 23510",36.85581375,-76.28383938
"830 Goff St, Norfolk, VA 23504",36.85964605,-76.27519133
"1251 W 42nd St, Norfolk, VA 23508",36.88267752,-76.30456922
"4 90th St, Norfolk, VA 23505",36.93538185,-76.31800503
"Ingleside Park, 948 Ingleside Rd, Norfolk, VA 23502",36.8513395,-76.2372351
"220 Boush St, Norfolk, VA 23510",36.848761,-76.292519
"4537 Little John Dr, Norfolk, VA 23513",36.87761595,-76.23812191
"8401 Tidewater Dr, Norfolk, VA 23518",36.92554849,-76.25238502
"6380 Sewells Point Rd, Norfolk, VA 23513",36.89675675,-76.24046939
"700 E Ocean View Ave, Norfolk, VA 23503",36.9503192,-76.244312
"1900 Monticello Ave, Norfolk, VA 23517",36.86568525,-76.28375096
"606 W 29th St, Norfolk, VA 23508",36.87565106,-76.29103659
"1300 Thomas St, Hampton, VA 23669",37.03644895,-76.35820814
"312 W Bute St Ste 100, Norfolk, VA 23510",36.85322405,-76.29402173
"1750 Campostella Rd, Norfolk, VA 23523",36.82328859,-76.26081949
"1401 Ballentine Blvd, Norfolk, VA 23504",36.8587727,-76.25044105
"1343 Herbert Collins Way, Norfolk, VA 23504",36.8568295,-76.26169753
"1139 E Charlotte St, Norfolk, VA 23504",36.8481173,-76.27890822
"2901 Granby St, Norfolk, VA 23504",36.87365445,-76.28297412
"230 Karl Linn Dr, North Chesterfield, VA 23225",37.4950367,-77.5273258
"University of Western Australia, Parkway, Crawley WA 6009",38.3381069,-90.9698618
"11815 S Crater Rd, Petersburg, VA 23805",37.1499828,-77.3568226
"5420 Boydton Plank Rd, Petersburg, VA 23803",37.1974763,-77.4664465
"1401 Melon St, Norfolk, VA 23523",36.8281971,-76.26266015
"16 Municipal Dr, Poquoson, VA 23662",37.1308576,-76.3748109
"1101 Cavalier Blvd, Portsmouth, VA 23701",36.8009404,-76.36231107
"5905 Portsmouth Blvd, Portsmouth, VA 23701",36.82006855,-76.38593169
"1013 Effingham St, Portsmouth, VA 23704",36.83087525,-76.30631901
"2430 Turnpike Rd, Portsmouth, VA 23704",36.8313173,-76.33052603
"Columbia Park, 900 Elm Ave, Portsmouth, VA 23704",36.83213275,-76.3132332
"4900 High St W, Portsmouth, VA 23703",36.8517445,-76.37703637
"860 Sterling Cook St, Portsmouth, VA 23704",36.847401,-76.308575
"1720 Andrews St, Portsmouth, VA 23704",36.81093272,-76.31564785
"5803 Prince George Dr, Prince George, VA 23875",37.23361523,-77.26374105
"Belmont Oasis Leisure Centre, Progress Way, Belmont WA 6104, Belmont WA 6149, Belmont WA 6104",,
"6870 Jimmy Burrell Ln, Providence Forge, VA 23140",37.5014219,-77.0906448
"6721 Emmaus Church Rd, Providence Forge, VA 23140",37.5000127,-77.08942444
"Exit 205, 110 Commerce Park Dr I-81, Raphine, VA 24472",37.928616,-79.2318464
"713 Oakland Cir, Raphine, VA 24472",37.93211125,-79.23193071
"2489 Raphine Rd, Raphine, VA 24472",37.93119735,-79.22533796
"711 Oakland Cir, Raphine, VA 24472",37.9321758,-79.2331026
"12196 Sunset Hills Rd, Reston, VA 20190",38.95555716,-77.36926833
"2719 Dupont Cir, Richmond, VA 23222",37.5686285,-77.4413432
"1800 Lynhaven Ave, Richmond, VA 23224",37.496081,-77.442111
"1600 Hilliard Rd, Richmond, VA 23228",37.617994,-77.4624349
"300 E 15th St, Richmond, VA 23224",37.51675445,-77.44349034
"E 16th St and Everett St, 300 E 16th St, Richmond, VA 23224",37.519231,-77.473927
"101 S Linden St, Richmond, VA 23284",37.544234,-77.453927
"2204 N Parham Rd, Richmond, VA 23229",37.62104795,-77.55966911
"2 W Franklin St, Richmond, VA 23220",37.54440695,-77.44368539
"1440 N Laburnum Ave, Richmond, VA 23223",37.56640835,-77.38022706
"Ruddy Duck Ct, Richmond, VA 23231",37.4505081,-77.3298147
"8 S Harvie St, Richmond, VA 23220",37.5462153,-77.4589458
"3000 E Belt Blvd, Richmond, VA 23234",37.4795158,-77.4612676
"701 E Brookland Park Blvd, Richmond, VA 23222",37.570362,-77.422933
"414 N Thompson St, Richmond, VA 23221",37.5625126,-77.4846238
"7540 Hull Street Rd, Richmond, VA 23235",37.4699571,-77.53302772
"900 Turpin St, Richmond, VA 23219",37.544378,-77.429685
"4207 Old Brook Rd, Richmond, VA 23227",37.5922872,-77.44673675
"5051 Northampton St, Richmond, VA 23231",37.51508215,-77.4045971
"Powhatan Community Center, 5051 Northampton St, Richmond, VA 23231",37.51508215,-77.4045971
"310 N 33rd St, Richmond, VA 23223",37.5274437,-77.41149913
"1415 Grayland Ave, Richmond, VA 23220",37.5439101,-77.4604533
"1507 Grayland Ave, Richmond, VA 23220",37.54406905,-77.46179685
"3160 Midlothian Tpke, Richmond, VA 23224",37.51077765,-77.46669181
"3701 R St, Richmond, VA 23223",37.53109365,-77.40150347
"2015 Ruffin Rd, Richmond, VA 23234",37.4798552,-77.43674335
"9211 Patterson Ave, Richmond, VA 23229",37.59565723,-77.58172529
"919 N 10th St, Richmond, VA 23219",37.54444136,-77.42999917
"1301 Jahnke Rd, Richmond, VA 23225",37.52068998,-77.4935285
"201 W 7th St 110, Richmond, VA 23224",37.5253916,-77.4418143
"6690 Greensboro Rd, Ridgeway, VA 24148",36.60086207,-79.86181314
"7297 Lee Hwy, Rural Retreat, VA 24368",36.88532354,-81.37364665
"23866 Rogers Clark Blvd, Ruther Glen, VA 22546",37.93812468,-77.46663759
"23845 Rogers Clark Blvd, Ruther Glen, VA 22546",37.93863591,-77.46646629
"23818 Rogers Clark Blvd, Ruther Glen, VA 22546",37.93841513,-77.46609882
"5401 Whiteside Rd, Sandston, VA 23150",37.51598725,-77.29024062
"6216 White Oak Rd, Sandston, VA 23150",37.4934314,-77.21106996
"15 Hanover Rd, Sandston, VA 23150",37.51901607,-77.29891033
"11 J B Finley Rd, Sandston, VA 23150",37.52411365,-77.31466055
"570 McLawhorne Dr, Newport News, VA 23601",37.04433002,-76.46077411
"770 Moores Ferry Rd, Skippers, VA 23879",36.60545,-77.560679
"781 Moores Ferry Rd, Skippers, VA 23879",36.607019,-77.560953
"259 James St, Smithfield, VA 23430",36.9833268,-76.6390115
"2190 Philpott Rd 58, South Boston, VA 24592",36.6752812,-78.9270717
"1850 N Mecklenburg Ave, South Hill, VA 23970",36.748528,-78.1016825
"1011 E Atlantic St, South Hill, VA 23970",36.7107727,-78.1091546
"3499 Lee Jackson Hwy, Staunton, VA 24401",38.02197805,-79.1423342
